# Wordlist

# DATA
ID	COGID	POS	ALIGNMENT	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	STEDT_ANALYSIS	STEDT_ID
1667	230	noun	s a ⁵⁵	the grass	Achang_Longchuan	grass 2	0436.28	Achang (Longchuan) TBL	sa⁵⁵  | 0436.28	grass		333	TBL		606	sa⁵⁵	sa⁵⁵	grass	s a ⁵⁵	367344	5642	8410
1677	230	noun	s a ⁵⁵	the grass	Xiandao	grass 2	0436.29	Achang (Xiandao) TBL	sa⁵⁵  | 0436.29	grass		333	TBL		606	sa⁵⁵	sa⁵⁵	grass	s a ⁵⁵	367345	5642	571
#
5326	144	noun	sʰ ɑ̃ ∼ ²² + p ĩ ∼ ²²	the hair (of the head)	Rangoon		0075.27					339 40091	TBL		1040	shɑ̃²²pĩ²²	shɑ̃²²pĩ²²	hair	sʰ ɑ̃ ∼ ²² + p ĩ ∼ ²²	348864	366 10091	3326
1714	1173	noun	u ³¹ + m - u i - ³¹	the hair (of the head)	Achang_Longchuan	hair n	0075.28	Achang (Longchuan) TBL	u³¹ mui³¹  | 0075.28	head hair		338 273	TBL		1040	u³¹mui³¹	u³¹mui³¹	hair	u ³¹ + m u i ³¹	348865	385 363	2558
1717	144	noun	u ²¹ + tsʰ a m ⁵¹	the hair (of the head)	Atsi	hair n	0075.30	Atsi [Zaiwa] TBL	u²¹ tsham⁵¹  | 0075.30	head head-hair		338 339	TBL		1040	u²¹tsham⁵¹	u²¹tsham⁵¹	hair	u ²¹ + tsʰ a m ⁵¹	348867	385 366	5009
1718	144	noun	tsʰ ɛ̃ ∼ ⁵⁵	the hair (of the head)	Bola	hair n	0075.32	Bola (Luxi) TBL	tshɛ̃⁵⁵  | 0075.32	head-hair		339	TBL		1040	tshɛ̃⁵⁵	tshɛ̃⁵⁵	hair	tsʰ ɛ̃ ∼ ⁵⁵	348869	366	1494
1720	144	noun	tsʰ a m ³³	the hair (of the head)	Lashi	hair n	0075.33	Leqi (Luxi) TBL	tsham³³  | 0075.33	head-hair		339	TBL		1040	tsham³³	tsham³³	hair	tsʰ a m ³³	348870	366	6710
1722	144	noun	tsʰ ɛ̃ ∼ ³¹	the hair (of the head)	Maru	hair n	0075.31	Langsu (Luxi) TBL	tshɛ̃³¹  | 0075.31	hair		339	TBL		1040	tshɛ̃³¹	tshɛ̃³¹	hair	tsʰ ɛ̃ ∼ ³¹	348868	366	10601
1724	1174	noun	u ³¹	the hair (of the head)	Xiandao	hair n	0075.29	Achang (Xiandao) TBL	u³¹  | 0075.29	egg-head	I suspect something is wrong or missing here	338	TBL		1040	u³¹	u³¹	hair	u ³¹	348866	385	907
#
5627	238	noun	l ɛ ʔ ⁴	the hand	Rangoon		0107.27					1068	TBL		1277	lɛʔ⁴	lɛʔ⁴	hand	l ɛ ʔ ⁴	350515	695	4212
1746	238	noun	l a ʔ ³¹	the hand	Bola	hand	0107.32	Bola (Luxi) TBL	laʔ³¹  | 0107.32	hand		1068	TBL		1277	laʔ³¹	laʔ³¹	hand	l a ʔ ³¹	350520	695	1127
1752	238	noun	l ɔ ʔ ³¹	the hand	Maru	hand	0107.31	Langsu (Luxi) TBL	lɔʔ³¹  | 0107.31	hand		1068	TBL		1277	lɔʔ³¹	lɔʔ³¹	hand	l ɔ ʔ ³¹	350519	695	10278
1754	238	noun	l ɔ ʔ ⁵⁵ + n̥ a u ³¹	the hand	Xiandao	hand	0107.29	Achang (Xiandao) TBL	lɔʔ⁵⁵ n̥au³¹  | 0107.29	hand hand-2		1068 40023	TBL		1277	lɔʔ⁵⁵n̥au³¹	lɔʔ⁵⁵n̥au³¹	hand	l ɔ ʔ ⁵⁵ + n̥ a u ³¹	350517	695 10023	9927
#
1773	1175	noun	n i ³¹ + k u a ŋ ³¹	the head	Achang_Longchuan	head n	0074.28	Achang (Longchuan) TBL	ni³¹ kuaŋ³¹  | 0074.28	head1 head2		40056 350	TBL		1256	ni³¹kuaŋ³¹	ni³¹kuaŋ³¹	head	n i ³¹ + k u a ŋ ³¹	348809	10056 387	8273
1776	1176	noun	- u - ²¹ + l ṵ m ²¹	the head	Atsi	head n	0074.30	Atsi [Zaiwa] TBL	u²¹ lu̱m²¹  | 0074.30	head round		348 349	TBL		1256	u²¹lu̱m²¹	u²¹lu̱m²¹	head	u ²¹ + l ṵ m ²¹	348811	385 690	5005
1778	1176	noun	- ṵ - ³⁵ + l a m ³¹	the head	Bola	head n	0074.32	Bola (Luxi) TBL	u̱³⁵ lam³¹  | 0074.32	egg round-1		348 40034	TBL		1256	u̱³⁵lam³¹	u̱³⁵lam³¹	head	ṵ ³⁵ + l a m ³¹	348813	385 10034	8086
1782	1176	noun	w o̰ - ⁵⁵ + l ɔ̰ m ⁵³	the head	Lashi	head n	0074.33	Leqi (Luxi) TBL	wo̱⁵⁵ lɔ̱m⁵³  | 0074.33			348 349	TBL		1256	wo̱⁵⁵lɔ̱m⁵³	wo̱⁵⁵lɔ̱m⁵³	head	w o̰ ⁵⁵ + l ɔ̰ m ⁵³	348814	385 690	6960
1784	1176	noun	- a u ³⁵ + l a m ³⁵	the head	Maru	head n	0074.31	Langsu (Luxi) TBL	au³⁵ lam³⁵  | 0074.31	head round		348 349	TBL		1256	au³⁵lam³⁵	au³⁵lam³⁵	head	a u ³⁵ + l a m ³⁵	348812	385 690	426
1787	1175	noun	- u - ³¹ + k ɔ - ŋ ³¹	the head	Xiandao	head n	0074.29	Achang (Xiandao) TBL	u³¹ kɔŋ³¹  | 0074.29	egg-head round-thing		348 350	TBL		1256	u³¹kɔŋ³¹	u³¹kɔŋ³¹	head	u ³¹ + k ɔ ŋ ³¹	348810	385 387	910
#
5665	246	noun	n̥ ɑ - ⁵³ + l õ - ⁵⁵	the heart	Rangoon		0144.27					353 354	TBL		1223	hnɑ⁵³lõ⁵⁵	hnɑ⁵³lõ⁵⁵	heart	n̥ ɑ ⁵³ + l õ ∼ ⁵⁵	352411	1385 1381	3912
1819	246	noun	n̥ʲ a - ⁵⁵ + l u m ³¹	the heart	Achang_Longchuan	heart n	0144.28	Achang (Longchuan) TBL	ȵ̥a⁵⁵ lum³¹  | 0144.28	heart round		353 354	TBL		1223	ȵ̥a⁵⁵lum³¹	ȵ̥a⁵⁵lum³¹	heart	n̥ʲ a ⁵⁵ + l u m ³¹	352412	251 1381	9663
1822	246	noun	n ḭ k ⁵⁵ + l ṵ m ²¹	the heart	Atsi	heart n	0144.30	Atsi [Zaiwa] TBL	ni̱k⁵⁵ lu̱m²¹  | 0144.30	heart round		353 354	TBL		1223	ni̱k⁵⁵lu̱m²¹	ni̱k⁵⁵lu̱m²¹	heart	n ḭ k ⁵⁵ + l ṵ m ²¹	352414	1385 1381	10064
1825	246	noun	n a̰ k ⁵⁵ + l a m ³¹	the heart	Bola	heart n	0144.32	Bola (Luxi) TBL	na̱k⁵⁵ lam³¹  | 0144.32	heart round-1		353 354	TBL		1223	na̱k⁵⁵lam³¹	na̱k⁵⁵lam³¹	heart	n a̰ k ⁵⁵ + l a m ³¹	352416	1385 1381	1268
1830	246	noun	n ə̰ k ⁵⁵ + l ɔ m ³³	the heart	Lashi	heart n	0144.33	Leqi (Luxi) TBL	nə̱k⁵⁵ lɔm³³  | 0144.33	heart round		353 354	TBL		1223	nə̱k⁵⁵lɔm³³	nə̱k⁵⁵lɔm³³	heart	n ə̰ k ⁵⁵ + l ɔ m ³³	352417	1385 1381	11968
1833	246	noun	n a̰ k ⁵⁵ + l a m ³⁵	the heart	Maru	heart n	0144.31	Langsu (Luxi) TBL	na̱k⁵⁵ lam³⁵  | 0144.31	heart round		353 354	TBL		1223	na̱k⁵⁵lam³⁵	na̱k⁵⁵lam³⁵	heart	n a̰ k ⁵⁵ + l a m ³⁵	352415	1385 1381	10387
1836	246	noun	n̥ ɔ ʔ ³¹ + l u m ³¹	the heart	Xiandao	heart n	0144.29	Achang (Xiandao) TBL	n̥ɔʔ³¹ lum³¹  | 0144.29	heart round		353 354	TBL		1223	n̥ɔʔ³¹lum³¹	n̥ɔʔ³¹lum³¹	heart	n̥ ɔ ʔ ³¹ + l u m ³¹	352413	1385 1381	12881
#
6199	83		kʰ j i - ⁵⁵ + s a ŋ ³⁵	the hoof	Bola	hoof	0264.32	Bola (Luxi)	khji⁵⁵saŋ³⁵	foot hoof		19 40033	TBL		152		kʰji⁵⁵saŋ³⁵		kʰ j i ⁵⁵ + s a ŋ ³⁵	45209	335 10033	1070
6372	81		kʰ w ɑ ²²	the hoof	Rangoon	hoof	0264.27	Burmese (Rangoon)	khwɑ²²			33	TBL		152		kʰwɑ²²		kʰ w ɑ ²²	34264	417	4048
6389	83		kʰ j e i ³³ + s ə ŋ ⁵⁵	the hoof	Lashi	hoof	0264.33	Leqi (Luxi)	khjei³³səŋ⁵⁵	foot nail		19 40160	TBL		152		kʰjei³³səŋ⁵⁵		kʰ j e i ³³ + s ə ŋ ⁵⁵	47038	335 10160	9402
6405	83		kʰ j u k ⁵⁵ + s a ŋ ³⁵	the hoof	Maru	hoof	0264.31	Langsu (Luxi)	khjuk⁵⁵saŋ³⁵	foot nail		19 40113	TBL		152		kʰjuk⁵⁵saŋ³⁵		kʰ j u k ⁵⁵ + s a ŋ ³⁵	43437	335 10113	10218
6433	83		kʰ j i - ⁵¹ + s i ŋ ²¹	the hoof	Atsi	hoof	0264.30	Atsi [Zaiwa]	khji⁵¹siŋ²¹	foot nail		19 40133	TBL		152		kʰji⁵¹siŋ²¹		kʰ j i ⁵¹ + s i ŋ ²¹	41565	335 10133	7402
#
1986	1183	noun	kʰ j u - ⁵⁵	the horn (keratinized skin)	Bola	horn	0263.32	Bola (Luxi) TBL	khju⁵⁵  | 0263.32	horn		381	TBL		1393	khju⁵⁵	khju⁵⁵	horn	kʰ j u ⁵⁵	358739	819	1074
#
5466	249	noun	m j ĩ - ⁵⁵	the horse	Rangoon		0268.27					382	TBL		615	mjĩ⁵⁵	mjĩ⁵⁵	horse	m j ĩ ⁵⁵	359004	1431	4313
1996	249	noun	m̥ ʐ a ŋ ³¹	the horse	Achang_Longchuan	horse	0268.28	Achang (Longchuan) TBL	m̥ʐaŋ³¹  | 0268.28 | cf. 0761.28	horse		382	TBL		615	m̥ʐaŋ³¹	m̥ʐaŋ³¹	horse	m̥ ʐ a ŋ ³¹	359005	1431	5811
1998	249	noun	m j a ŋ ²¹	the horse	Atsi	horse	0268.30	Atsi [Zaiwa] TBL	mjaŋ²¹  | 0268.30  | cf. 0761.30	horse		382	TBL		615	mjaŋ²¹	mjaŋ²¹	horse	m j a ŋ ²¹	359007	1431	9989
1999	249	noun	m j ɔ̃ ∼ ³¹	the horse	Bola	horse	0268.32	Bola (Luxi) TBL	mjɔ̃³¹  | 0268.32 | cf. 0761.32	horse		382	TBL		615	mjɔ̃³¹	mjɔ̃³¹	horse	m j ɔ̃ ∼ ³¹	359009	1431	1210
2002	249	noun	m j a ŋ ³³	the horse	Lashi	horse	0268.33	Leqi (Luxi) TBL	mjaŋ³³  | 0268.33 | 0761.33			382	TBL		615	mjaŋ³³	mjaŋ³³	horse	m j a ŋ ³³	359010	1431	9545
2003	249	noun	m j ɔ̃ ∼ ³⁵	the horse	Maru	horse	0268.31	Langsu (Luxi) TBL	mjɔ̃³⁵  | 0268.31 | cf. 0761.31			382	TBL		615	mjɔ̃³⁵	mjɔ̃³⁵	horse	m j ɔ̃ ∼ ³⁵	359008	1431	10345
#
2012	251	noun	j ṵ m ⁵¹	the house	Atsi	house n	0494.30	Atsi [Zaiwa] TBL	ju̱m⁵¹  | 0494.30	house		383	TBL		1252	ju̱m⁵¹	ju̱m⁵¹	house	j ṵ m ⁵¹	370349	1612	7285
2013	251	noun	j a̰ m ⁵⁵	the house	Bola	house n	0494.32	Bola (Luxi) TBL	ja̱m⁵⁵  | 0494.32	house		383	TBL		1252	ja̱m⁵⁵	ja̱m⁵⁵	house	j a̰ m ⁵⁵	370351	1612	6482
5662	251	noun	- ẽ - ²²	the house	Rangoon		0494.27					383	TBL		1252	ẽ²²	ẽ²²	house	ẽ ∼ ²²	370346	1612	3877
2010	251	noun	- i n ⁵⁵	the house	Achang_Longchuan	house n	0494.28	Achang (Longchuan) TBL	in⁵⁵  | 0494.28	house		383	TBL		1252	in⁵⁵	in⁵⁵	house	i n ⁵⁵	370347	1612	5408
2016	251	noun	j ɔ̰ m ³³	the house	Lashi	house n	0494.33	Leqi (Luxi) TBL	jɔ̱m³³  | 0494.33	house		383	TBL		1252	jɔ̱m³³	jɔ̱m³³	house	j ɔ̰ m ³³	370352	1612	9377
2017	251	noun	j a̰ m ³¹	the house	Maru	house n	0494.31	Langsu (Luxi) TBL	ja̱m³¹  | 0494.31	house		383	TBL		1252	ja̱m³¹	ja̱m³¹	house	j a̰ m ³¹	370350	1612	485
2018	251	noun	- i n ⁵⁵	the house	Xiandao	house n	0494.29	Achang (Xiandao) TBL	in⁵⁵  | 0494.29	house		383	TBL		1252	in⁵⁵	in⁵⁵	house	i n ⁵⁵	370348	1612	9834
#
2092	255	noun	ŋ a̰ n ⁵¹ + tʰ u ŋ ²¹	the ice	Atsi	ice n	0017.30	Atsi [Zaiwa] TBL	ŋa̱n⁵¹ thuŋ²¹  | 0017.30	cold-thing ?		1088 40129	TBL		617	ŋa̱n⁵¹thuŋ²¹	ŋa̱n⁵¹thuŋ²¹	ice	ŋ a̰ n ⁵¹ + tʰ u ŋ ²¹	345845	3565 10129	5110
2096	255	noun	ŋ a̰ n ³³	the ice	Lashi	ice n	0017.33	Leqi (Luxi) TBL	ŋa̱n³³  | 0017.33	icy-thing		1088	TBL		617	ŋa̱n³³	ŋa̱n³³	ice	ŋ a̰ n ³³	345848	3565	7007
2094	255	noun	ŋ ɛ̰̃ ∼ ⁵⁵	the ice	Bola	ice n	0017.32	Bola (Luxi) TBL	ŋɛ̱̃⁵⁵  | 0017.32	icy-thing		1088	TBL		617	ŋɛ̱̃⁵⁵	ŋɛ̱̃⁵⁵	ice	ŋ ɛ̰̃ ∼ ⁵⁵	345847	3565	8158
5254	259	noun	j e ²² + kʰ ɛ - ⁵⁵	the ice	Rangoon		0017.27			water frozen		1090 40077	TBL		617	je²²khɛ⁵⁵	je²²kʰɛ⁵⁵	ice	j e ²² + kʰ ɛ ⁵⁵	345842	3565 10077	3935
#
2197	269	noun	tɕʰ - i - ⁵⁵ + nʲ ɔ ʔ ⁵⁵	the knee	Achang_Longchuan	knee n	0101.28	Achang (Longchuan) TBL	tɕhi⁵⁵ ȵɔʔ⁵⁵  | 0101.28	foot knee		40068 1094	TBL		1371	tɕhi⁵⁵ȵɔʔ⁵⁵	tɕhi⁵⁵ȵɔʔ⁵⁵	knee	tɕʰ i ⁵⁵ + nʲ ɔ ʔ ⁵⁵	350211	10068 681	2424
2202	269	noun	p ɔ̰ t ⁵⁵ + l a u ʔ ⁵⁵	the knee	Bola	knee n	0101.32	Bola (Luxi) TBL	pɔ̱t⁵⁵ lauʔ⁵⁵  | 0101.32	knee-1 knee-2		405 40045	TBL		1371	pɔ̱t⁵⁵lauʔ⁵⁵	pɔ̱t⁵⁵lauʔ⁵⁵	knee	p ɔ̰ t ⁵⁵ + l a u ʔ ⁵⁵	350215	436 10045	1395
2205	269	noun	p ɔ̰ t ⁵³ + l u - ʔ ³¹	the knee	Lashi	knee n	0101.33	Leqi (Luxi) TBL	pɔ̱t⁵³ luʔ³¹  | 0101.33	knee-1 knee-2		405 40168	TBL		1371	pɔ̱t⁵³luʔ³¹	pɔ̱t⁵³luʔ³¹	knee	p ɔ̰ t ⁵³ + l u ʔ ³¹	350216	436 10168	12032
2209	269	noun	pʰ ɔ ʔ ³¹ + ʈʂʰ ɯ k ⁵⁵	the knee	Xiandao	knee n	0101.29	Achang (Xiandao) TBL	phɔʔ³¹ tʂhɯk⁵⁵  | 0101.29	knee joint		405 1095	TBL		1371	phɔʔ³¹tʂhɯk⁵⁵	phɔʔ³¹tʂhɯk⁵⁵	knee	pʰ ɔ ʔ ³¹ + ʈʂʰ ɯ k ⁵⁵	350212	436 418	12951
2200	269	noun	kʰ j i - ⁵¹ + pʰ u t ⁵⁵	the knee	Atsi	knee n	0101.30	Atsi [Zaiwa] TBL	khji⁵¹ phut⁵⁵  | 0101.30	foot knee		40148 405	TBL		1371	khji⁵¹phut⁵⁵	khji⁵¹phut⁵⁵	knee	kʰ j i ⁵¹ + pʰ u t ⁵⁵	350213	10148 436	7399
2207	269	noun	p a̰ t ⁵⁵ + l a u k ³¹	the knee	Maru	knee n	0101.31	Langsu (Luxi) TBL	pa̱t⁵⁵ lauk³¹  | 0101.31			405 40120	TBL		1371	pa̱t⁵⁵lauk³¹	pa̱t⁵⁵lauk³¹	knee	p a̰ t ⁵⁵ + l a u k ³¹	350214	436 10120	10461
5489	8	noun	d u ⁵⁵	the knee	Rangoon		0101.27					404	TBL		1371	du⁵⁵	du⁵⁵	knee	d u ⁵⁵	350210	306	3857
#
8400	0		a ³¹ + xʐ o ʔ ⁵⁵	the leaf	Xiandao		0376.29	Achang (Xiandao)		a-prefix leaf		40001 415		leaf	2250	a³¹xʐoʔ⁵⁵	a³¹◦xʐoʔ⁵⁵		a ³¹ + xʐ o ʔ ⁵⁵	364257	10001 2085	9762
2266	274	noun	a ³¹ + x ʐ o ʔ ⁵⁵	the leaf	Achang_Longchuan	leaf	0376.28	Achang (Longchuan) TBL	a³¹ xʐoʔ⁵⁵  | 0376.28	a-prefix leaf		40050 415	TBL		2250	a³¹xʐoʔ⁵⁵	a³¹xʐoʔ⁵⁵	leaf	a ³¹ + x ʐ o ʔ ⁵⁵	364256	10050 2085	5375
2268	274	noun	a ²¹ + x - a ʔ ⁵⁵	the leaf	Atsi	leaf	0376.30	Atsi [Zaiwa] TBL	a²¹ xaʔ⁵⁵  | 0376.30	a-prefix leaf		40124 415	TBL		2250	a²¹xaʔ⁵⁵	a²¹xaʔ⁵⁵	leaf	a ²¹ + x a ʔ ⁵⁵	364258	10124 2085	7187
2275	274	noun	a ³¹ + x ʐ o ʔ ⁵⁵	the leaf	Xiandao	leaf	0376.29	Achang (Xiandao) TBL	a³¹ xʐoʔ⁵⁵  | 0376.29	a-prefix leaf		40002 415	TBL		2250	a³¹xʐoʔ⁵⁵	a³¹xʐoʔ⁵⁵	leaf	a ³¹ + x ʐ o ʔ ⁵⁵	364257	10002 2085	9762
8563	0		a ²¹ + x a ʔ ⁵⁵	the leaf	Atsi		0376.30	Atsi [Zaiwa]		a-prefix leaf		40125 415		leaf	2250	a²¹xaʔ⁵⁵	a²¹◦xaʔ⁵⁵		a ²¹ + x a ʔ ⁵⁵	364258	10125 2085	7187
8236	0		a ³¹ + xʐ o ʔ ⁵⁵	the leaf	Achang_Longchuan		0376.28	Achang (Longchuan)		a-prefix leaf		40049 415		leaf	2250	a³¹xʐoʔ⁵⁵	a³¹◦xʐoʔ⁵⁵		a ³¹ + xʐ o ʔ ⁵⁵	364256	10049 2085	5375
#
6189	170		n̥ʲ o - t ⁵⁵ + t u ŋ ⁵⁵	the lip (the lips)	Achang_Longchuan	lip	0085.28	Achang (Longchuan)	ȵ̥ot⁵⁵tuŋ⁵⁵	mouth wing		480 1305	TBL		478		ȵ̥ot⁵⁵tuŋ⁵⁵		n̥ʲ o t ⁵⁵ + t u ŋ ⁵⁵	35976	471 785	9670
6266	167		n̥ o - ʔ ⁴ + kʰ - ɑ̃ ∼ - ⁵⁵	the lip (the lips)	Rangoon	lip	0085.27	Burmese (Rangoon)	n̥oʔ⁴khɑ̃⁵⁵	mouth ?		480 1009	TBL		478		n̥oʔ⁴kʰɑ̃⁵⁵		n̥ o ʔ ⁴ + kʰ ɑ̃ ∼ ⁵⁵	34080	471 586	9057
6367	168		n a̰ - t ⁵⁵ + k a̰ u k ⁵⁵	the lip (the lips)	Maru	lip	0085.31	Langsu (Luxi)	na̱t⁵⁵ka̱uk⁵⁵	mouth skin?		480 937	TBL		478		na̱t⁵⁵ka̱uk⁵⁵		n a̰ t ⁵⁵ + k a̰ u k ⁵⁵	43256	471 586	10390
6519	168		n u a̰ t ⁵⁵ + k ṵ - k ⁵⁵	the lip (the lips)	Lashi	lip	0085.33	Leqi (Luxi)	nua̱t⁵⁵ku̱k⁵⁵	mouth skin		480 937	TBL		478		nua̱t⁵⁵ku̱k⁵⁵		n u a̰ t ⁵⁵ + k ṵ k ⁵⁵	46859	471 586	9628
6577	172		n̥ u - t ⁵⁵ + ʐ ɿ ⁵⁵	the lip (the lips)	Xiandao	lip	0085.29	Achang (Xiandao)	n̥ut⁵⁵ʐɿ⁵⁵	mouth skin		480 936	TBL		478		n̥ut⁵⁵ʐɿ⁵⁵		n̥ u t ⁵⁵ + ʐ ɿ ⁵⁵	37752	471 596	12880
6636	168		n ɔ̰ - t ⁵⁵ + k a̰ u ʔ ⁵⁵	the lip (the lips)	Bola	lip	0085.32	Bola (Luxi)	nɔ̱t⁵⁵ka̱uʔ⁵⁵	mouth skin		480 937	TBL		478		nɔ̱t⁵⁵ka̱uʔ⁵⁵		n ɔ̰ t ⁵⁵ + k a̰ u ʔ ⁵⁵	45026	471 586	1292
6341	168		n ṵ - t ⁵⁵ + k ṵ ʔ - ⁵⁵	the lip (the lips)	Atsi	lip	0085.30	Atsi [Zaiwa]	nu̱t⁵⁵ku̱ʔ⁵⁵	mouth skin		480 937	TBL		478		nu̱t⁵⁵ku̱ʔ⁵⁵		n ṵ t ⁵⁵ + k ṵ ʔ ⁵⁵	41382	471 586	10098
#
2420	296	noun	a ³¹ + ʂ ə ŋ ³¹	the liver	Achang_Longchuan	liver nbp	0145.28	Achang (Longchuan) TBL	a³¹ ʂəŋ³¹  | 0145.28	a-prefix liver		40057 442	TBL		1224	a³¹ʂəŋ³¹	a³¹ʂəŋ³¹	liver	a ³¹ + ʂ ə ŋ ³¹	352463	10057 1390	5384
2426	296	noun	s a ŋ ³⁵	the liver	Bola	liver nbp	0145.32	Bola (Luxi) TBL	saŋ³⁵  | 0145.32	liver		442	TBL		1224	saŋ³⁵	saŋ³⁵	liver	s a ŋ ³⁵	352467	1390	1422
2431	296	noun	s ə ŋ ⁵⁵	the liver	Lashi	liver nbp	0145.33	Leqi (Luxi) TBL	səŋ⁵⁵  | 0145.33	liver		442	TBL		1224	səŋ⁵⁵	səŋ⁵⁵	liver	s ə ŋ ⁵⁵	352468	1390	12050
2434	296	noun	s a ŋ ³⁵	the liver	Maru	liver nbp	0145.31	Langsu (Luxi) TBL	saŋ³⁵  | 0145.31	liver		442	TBL		1224	saŋ³⁵	saŋ³⁵	liver	s a ŋ ³⁵	352466	1390	10534
2436	296	noun	a ³¹ + ʂ ɯ ŋ ³¹	the liver	Xiandao	liver nbp	0145.29	Achang (Xiandao) TBL	a³¹ ʂɯŋ³¹  | 0145.29	a-prefix liver		40006 442	TBL		1224	a³¹ʂɯŋ³¹	a³¹ʂɯŋ³¹	liver	a ³¹ + ʂ ɯ ŋ ³¹	352464	10006 1390	9767
2423	296	noun	s i ŋ ²¹	the liver	Atsi	liver nbp	0145.30	Atsi [Zaiwa] TBL	siŋ²¹  | 0145.30	liver		442	TBL		1224	siŋ²¹	siŋ²¹	liver	s i ŋ ²¹	352465	1390	2790
5610	296	noun	ɑ ⁵³ + tθ ɛ - ⁵⁵	the liver	Rangoon		0145.27					40085 442	TBL		1224	ɑ⁵³tθɛ⁵⁵	ɑ⁵³tθɛ⁵⁵	liver	ɑ ⁵³ + tθ ɛ ⁵⁵	352462	10085 1390	6108
#
2468	299	noun	ʂ a n ³¹	the louse	Achang_Longchuan	louse n	0356.28	Achang (Longchuan) TBL	ʂan³¹  | 0356.28	louse		1107	TBL		1392	ʂan³¹	ʂan³¹	louse	ʂ a n ³¹	363228	2652	9681
2471	299	noun	ʃ i n ²¹	the louse	Atsi	louse n	0356.30	Atsi [Zaiwa] TBL	ʃin²¹  | 0356.30	louse		1107	TBL		1392	ʃin²¹	ʃin²¹	louse	ʃ i n ²¹	363230	2652	5172
2473	299	noun	ʃ ɔ n ³⁵	the louse	Bola	louse n	0356.32	Bola (Luxi) TBL	ʃɔn³⁵  | 0356.32	louse		1107	TBL		1392	ʃɔn³⁵	ʃɔn³⁵	louse	ʃ ɔ n ³⁵	363232	2652	8207
2475	299	noun	ʃ ɛ̰ n ⁵⁵	the louse	Lashi	louse n	0356.33	Leqi (Luxi) TBL	ʃɛ̱n⁵⁵  | 0356.33	louse		1107	TBL		1392	ʃɛ̱n⁵⁵	ʃɛ̱n⁵⁵	louse	ʃ ɛ̰ n ⁵⁵	363233	2652	6326
2478	299	noun	ʂ a n ³¹	the louse	Xiandao	louse n	0356.29	Achang (Xiandao) TBL	ʂan³¹  | 0356.29	louse		1107	TBL		1392	ʂan³¹	ʂan³¹	louse	ʂ a n ³¹	363229	2652	6614
2476	299	noun	ʃ i ŋ ³⁵	the louse	Maru	louse n	0356.31	Langsu (Luxi) TBL	ʃiŋ³⁵  | 0356.31	louse		1107	TBL		1392	ʃiŋ³⁵	ʃiŋ³⁵	louse	ʃ i ŋ ³⁵	363231	2652	9282
5280	299	noun	tθ ɑ̃ ∼ ⁵⁵	the louse	Rangoon		0356.27					1107	TBL		1392	tθɑ̃⁵⁵	tθɑ̃⁵⁵	louse	tθ ɑ̃ ∼ ⁵⁵	363227	2652	5837
#
2534	307	noun	ʂ u a ³¹	the meat	Achang_Longchuan	meat n	0443.28	Achang (Longchuan) TBL	ʂua³¹  | 0443.28	meat	bad concept	1109	TBL		634	ʂua³¹	ʂua³¹	meat	ʂ u a ³¹	367712	34	9684
2535	307	noun	ʃ - o ²¹	the meat	Atsi	meat n	0443.30	Atsi [Zaiwa] TBL	ʃo²¹  | 0443.30	meat	bad concept	1109	TBL		634	ʃo²¹	ʃo²¹	meat	ʃ o ²¹	367714	34	5189
2536	307	noun	ʃ - a ³⁵	the meat	Bola	meat n	0443.32	Bola (Luxi) TBL	ʃa³⁵  | 0443.32	meat	bad concept	1109	TBL		634	ʃa³⁵	ʃa³⁵	meat	ʃ a ³⁵	367716	34	8189
2537	307	noun	ʃ - o ⁵⁵	the meat	Lashi	meat n	0443.33	Leqi (Luxi) TBL	ʃo⁵⁵  | 0443.33	meat	bad concept	1109	TBL		634	ʃo⁵⁵	ʃo⁵⁵	meat	ʃ o ⁵⁵	367717	34	7104
2538	307	noun	ʃ - ɔ ³⁵	the meat	Maru	meat n	0443.31	Langsu (Luxi) TBL	ʃɔ³⁵  | 0443.31	meat	bad concept	1109	TBL		634	ʃɔ³⁵	ʃɔ³⁵	meat	ʃ ɔ ³⁵	367715	34	9292
2539	307	noun	ʂ - ɔ ³¹	the meat	Xiandao	meat n	0443.29	Achang (Xiandao) TBL	ʂɔ³¹  | 0443.29	meat	bad concept	1109	TBL		634	ʂɔ³¹	ʂɔ³¹	meat	ʂ ɔ ³¹	367713	34	6626
5457	307	noun	ɑ ⁵³ + tθ - ɑ ⁵⁵	the meat	Rangoon		0443.27					40073 1109	TBL		634	ɑ⁵³tθɑ⁵⁵	ɑ⁵³tθɑ⁵⁵	meat	ɑ ⁵³ + tθ ɑ ⁵⁵	367711	10073 34	6110
#
2602	319	noun	pʰ ă - ³¹ + l ɔ ʔ ³¹	the moon	Achang_Longchuan	moon	0004.28	Achang (Longchuan) TBL	phă³¹ lɔʔ³¹  | 0004.28	moon-1 moon-2		40071 465	TBL		1313	phă³¹lɔʔ³¹	phă³¹lɔʔ³¹	moon	pʰ ă ³¹ + l ɔ ʔ ³¹	345172	10071 1016	8349
