ID	RN	ANALYSIS	GANALYSIS	OANALYSIS	REFLEX	CONCEPT	GFN	LGID	DOCULECT	GRPID	GRPNO	GRP	CITATION	SRCABBR	SRCID	SEMKEY	CHAPTERTITLE	NUM_NOTES
1927	428241				khau³¹	steal	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1686.32	6.2.2.1	Assorted action verbs	0
2594	428237				xau³¹	steal	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1686.28	6.2.2.1	Assorted action verbs	0
4031	428236	2365			kho⁵⁵	steal	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1686.27	6.2.2.1	Assorted action verbs	0
4574	428242				khaːu⁵⁵	steal	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1686.33	6.2.2.1	Assorted action verbs	0
7355	428239				khau²¹	steal	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1686.30	6.2.2.1	Assorted action verbs	0
11669	428235	2365			kho³	steal	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1686.26	6.2.2.1	Assorted action verbs	0
12425	428240	2365			khuk⁵⁵	steal	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1686.31	6.2.2.1	Assorted action verbs	0
57	346046				re²nwe³ŋwe¹	steam	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.26	6.6	Verbs requiring liquids	0
550	433373			65:5825	pʐu³⁵	steam	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.29	6.6	Verbs requiring liquids	0
604	346049	32			sɔʔ⁵⁵	steam	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.29	6.6	Verbs requiring liquids	0
1427	346052	32			saʔ⁵⁵	steam	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.32	6.6	Verbs requiring liquids	0
2141	433376			65:5825	pauŋ³¹	steam	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.32	6.6	Verbs requiring liquids	0
2730	433374			65:5825	puŋ²¹	steam	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.30	6.6	Verbs requiring liquids	0
2801	346050	32			soʔ⁵⁵	steam	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.30	6.6	Verbs requiring liquids	0
3940	346047				je²²nwe⁵⁵ŋwe⁵³	steam	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.27	6.6	Verbs requiring liquids	0
4815	433377			65:5825	pɔːŋ³¹	steam	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.33	6.6	Verbs requiring liquids	0
5352	346048	p,32			a³¹sɔʔ⁵⁵	steam	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.28	6.6	Verbs requiring liquids	0
10542	346051	32			soʔ⁵⁵	steam	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.31	6.6	Verbs requiring liquids	0
10839	433371			65:5825	pɑ̃u⁵⁵	steam	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.27	6.6	Verbs requiring liquids	0
10990	433372			65:5825	poŋ³¹	steam	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.28	6.6	Verbs requiring liquids	0
11939	433370			65:5825	pɔŋ³	steam	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.26	6.6	Verbs requiring liquids	0
12049	346053	32			sɔʔ⁵⁵	steam	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0021.33	6.6	Verbs requiring liquids	0
13586	433375			65:5825	pauŋ³⁵	steam	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1797.31	6.6	Verbs requiring liquids	0
33	373130				pɔŋ³o³	steamer (of bamboo, for food)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.26	10.1.1	Prepositions	0
503	373133				puŋ³¹	steamer (of bamboo, for food)	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.29	10.1.1	Prepositions	0
1324	373136			65:5825	pauŋ³¹khjauŋ⁵⁵	steamer (of bamboo, for food)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.32	10.1.1	Prepositions	0
2465	373132				tɕɔ⁵⁵puŋ³¹	steamer (of bamboo, for food)	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.28	10.1.1	Prepositions	0
2731	373134				puŋ²¹khjuŋ⁵¹	steamer (of bamboo, for food)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.30	10.1.1	Prepositions	0
9123	373131				pɑ̃u⁵⁵o⁵⁵	steamer (of bamboo, for food)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.27	10.1.1	Prepositions	0
10449	373135				pauŋ³⁵khjauŋ³¹	steamer (of bamboo, for food)	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.31	10.1.1	Prepositions	0
12030	373137				pɔŋ³³tə̱ŋ³³	steamer (of bamboo, for food)	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0548.33	10.1.1	Prepositions	0
231	372617				tθɑṁ²mɑ¹ṇi¹khɑi³	steel (for flint)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0538.26	3.2.4	Elements, metals, alloys	0
5831	372618				tθɑ̃²²mɑ⁵³ni⁵³kɛ⁵⁵	steel (for flint)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0538.27	3.2.4	Elements, metals, alloys	0
8147	372623				ŋjɛʔ³¹tsai⁵⁵	steel (for flint)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0538.32	3.2.4	Elements, metals, alloys	0
9566	372624				mji³³pat³¹	steel (for flint)	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0538.33	3.2.4	Elements, metals, alloys	0
10120	372621				pa̱i⁵⁵phə²¹	steel (for flint)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0538.30	3.2.4	Elements, metals, alloys	0
842	374285				tʂaŋ³¹	steelyard / scales	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.29	3.2.4	Elements, metals, alloys	0
2482	374284				tʂaŋ³¹	steelyard / scales	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.28	3.2.4	Elements, metals, alloys	0
3103	374308				tʃaŋ⁵¹	steelyard / scales	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.30	3.2.4	Elements, metals, alloys	0
3183	374286				tʃoi⁵⁵	steelyard / scales	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.30	3.2.4	Elements, metals, alloys	0
3602	374283				tɕheĩ²²	steelyard / scales	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.27	3.2.4	Elements, metals, alloys	0
7687	374282				khjin²	steelyard / scales	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.26	3.2.4	Elements, metals, alloys	0
8062	374309				tʃɔi³⁵	steelyard / scales	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.32	3.2.4	Elements, metals, alloys	0
8068	374288				tʃɔ̃⁵⁵	steelyard / scales	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.32	3.2.4	Elements, metals, alloys	0
9179	374287				tʃoi³⁵	steelyard / scales	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0570.31	3.2.4	Elements, metals, alloys	0
5304	391510				pjɛ⁵⁵	step / stride	clf	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.32	6.7.4	Regular, Cyclic, Smoothly	0
6192	391505				ɬɑ̃⁵⁵	step / stride	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.27	6.7.4	Regular, Cyclic, Smoothly	0
6284	391504				hlɑm³	step / stride	clf	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.26	6.7.4	Regular, Cyclic, Smoothly	0
7319	391508				ka̱m⁵⁵	step / stride	clf	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.30	6.7.4	Regular, Cyclic, Smoothly	0
10943	391506				pa⁵⁵	step / stride	clf	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.28	6.7.4	Regular, Cyclic, Smoothly	0
12293	391511				pi³¹	step / stride	clf	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.33	6.7.4	Regular, Cyclic, Smoothly	0
12933	391507				pa⁵⁵	step / stride	clf	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.29	6.7.4	Regular, Cyclic, Smoothly	0
13637	391509				pjɛ³¹	step / stride	clf	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0916.31	6.7.4	Regular, Cyclic, Smoothly	0
809	426910				tɔʔ⁵⁵	step on / trample / stamp	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.29	6.7.4	Regular, Cyclic, Smoothly	0
4745	426914	2134			naːŋ³³	step on / trample / stamp	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.33	6.7.4	Regular, Cyclic, Smoothly	0
8513	426913				tsap³¹	step on / trample / stamp	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.32	6.7.4	Regular, Cyclic, Smoothly	0
8742	426908	2134			nĩ⁵⁵	step on / trample / stamp	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.27	6.7.4	Regular, Cyclic, Smoothly	0
10906	426909	2134			nuaŋ³¹	step on / trample / stamp	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.28	6.7.4	Regular, Cyclic, Smoothly	0
11262	426911	2134			naŋ²¹	step on / trample / stamp	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.30	6.7.4	Regular, Cyclic, Smoothly	0
11853	426907	2134			nɑŋ³	step on / trample / stamp	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.26	6.7.4	Regular, Cyclic, Smoothly	0
13563	426912	2134			nɔ̃³⁵	step on / trample / stamp	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1658.31	6.7.4	Regular, Cyclic, Smoothly	0
805	404578				tɔʔ⁵⁵	step on / tread		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.29	6.7.4	Regular, Cyclic, Smoothly	0
5267	404581	2134			nɔ̃³¹	step on / tread		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.32	6.7.4	Regular, Cyclic, Smoothly	0
10687	404576	2134			nĩ⁵⁵	step on / tread		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.27	6.7.4	Regular, Cyclic, Smoothly	0
10905	404577	2134			nuaŋ³¹	step on / tread		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.28	6.7.4	Regular, Cyclic, Smoothly	0
12259	404582	2134			naːŋ³³	step on / tread		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.33	6.7.4	Regular, Cyclic, Smoothly	0
13076	404575	2134			nɑŋ³	step on / tread		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.26	6.7.4	Regular, Cyclic, Smoothly	0
13264	404579	2134			naŋ²¹	step on / tread		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.30	6.7.4	Regular, Cyclic, Smoothly	0
13562	404580	2134			nɔ̃³⁵	step on / tread		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1168.31	6.7.4	Regular, Cyclic, Smoothly	0
457	358024				a³¹phɔ⁵⁵	stepfather	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.31	4.7.1	Previous generation	0
2884	358023				thaŋ⁵¹va²¹	stepfather	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.30	4.7.1	Previous generation	0
3853	358020				bɑ⁵³thwe⁵⁵	stepfather	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.27	4.7.1	Previous generation	0
6219	358019				bhɑ¹thwe³	stepfather	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.26	4.7.1	Previous generation	0
6442	358025				a³¹va⁵⁵	stepfather	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.32	4.7.1	Previous generation	0
6648	358026				thaŋ³³pho⁵³	stepfather	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.33	4.7.1	Previous generation	0
8372	358021				phɔʔ³¹sau³⁵	stepfather	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.28	4.7.1	Previous generation	0
12966	358022				po³¹sau³⁵	stepfather	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0250.29	4.7.1	Previous generation	0
442	357971				a³¹mji̱⁵⁵	stepmother	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.31	4.7.1	Previous generation	0
2370	357968				tɕaʔ³¹sau³⁵	stepmother	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.28	4.7.1	Previous generation	0
2882	357970				thaŋ⁵¹nu²¹	stepmother	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.30	4.7.1	Previous generation	0
4281	357967				mi⁵³thwe⁵⁵	stepmother	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.27	4.7.1	Previous generation	0
6423	357972				a³¹nuŋ⁵⁵	stepmother	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.32	4.7.1	Previous generation	0
7873	357966				mi¹thwe³	stepmother	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.26	4.7.1	Previous generation	0
12076	357973				thaŋ³³mji̱⁵³	stepmother	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.33	4.7.1	Previous generation	0
12784	357969				mɛ³¹sau³⁵	stepmother	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0249.29	4.7.1	Previous generation	0
624	432745				tap⁵⁵	stick down (an envelope)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.29	3.1.2	Plant parts and types	0
2474	432744				tʂap³⁵tʂhap³⁵	stick down (an envelope)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.28	3.1.2	Plant parts and types	0
2830	432746				tap²¹	stick down (an envelope)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.30	3.1.2	Plant parts and types	0
4137	432743				kɑʔ⁴	stick down (an envelope)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.27	3.1.2	Plant parts and types	0
8566	432748				tɛʔ³¹	stick down (an envelope)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.32	3.1.2	Plant parts and types	0
11174	432749				ta̱ːp⁵⁵	stick down (an envelope)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.33	3.1.2	Plant parts and types	0
11772	432742				kɑp⁴	stick down (an envelope)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.26	3.1.2	Plant parts and types	0
12463	432747				kji̱ŋ⁵⁵tɛ̱ʔ⁵⁵	stick down (an envelope)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1783.31	3.1.2	Plant parts and types	0
982	432536	2218			xʐɔk³⁵	stick into / stab	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.29	3.1.2	Plant parts and types	0
1641	432511				tho³	stick into / stab	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.26	3.1.2	Plant parts and types	0
2872	432515				thau²¹	stick into / stab	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.30	3.1.2	Plant parts and types	0
3441	432512				tho⁵⁵	stick into / stab	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.27	3.1.2	Plant parts and types	0
6656	432518				thaːu⁵⁵	stick into / stab	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.33	3.1.2	Plant parts and types	0
8496	432517				thau³⁵	stick into / stab	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.32	3.1.2	Plant parts and types	0
11111	432513				thau³¹	stick into / stab	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.28	3.1.2	Plant parts and types	0
11408	432514				chop⁵⁵	stick into / stab	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.29	3.1.2	Plant parts and types	0
12485	432516				kum³¹tsa̱uk⁵⁵	stick into / stab	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1778.31	3.1.2	Plant parts and types	0
1532	398351				se³	sticky / glutinous		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.26	7.1.4.2	Feel/Tactile/Texture	0
3351	398352				si⁵⁵	sticky / glutinous		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.27	7.1.4.2	Feel/Tactile/Texture	0
6535	398357				kjɔ̱n³⁵	sticky / glutinous		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.32	7.1.4.2	Feel/Tactile/Texture	0
10919	398353				n̥ə³¹	sticky / glutinous		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.28	7.1.4.2	Feel/Tactile/Texture	0
11615	398358				kji̱ːn⁵³	sticky / glutinous		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.33	7.1.4.2	Feel/Tactile/Texture	0
12469	398356				kjɔi³⁵	sticky / glutinous		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.31	7.1.4.2	Feel/Tactile/Texture	0
12886	398354				n̥ɤ³¹	sticky / glutinous		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.29	7.1.4.2	Feel/Tactile/Texture	0
13245	398355				mĕ²¹kjep²¹	sticky / glutinous		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1036.30	7.1.4.2	Feel/Tactile/Texture	0
1709	433196				tut⁴	sting (of wasps)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.26	2.4.2	Sting	0
2201	433202				pɛ̱ʔ⁵⁵	sting (of wasps)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.32	2.4.2	Sting	0
2316	433198				tuat³⁵	sting (of wasps)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.28	2.4.2	Sting	0
3509	433197				toʔ⁴	sting (of wasps)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.27	2.4.2	Sting	0
4838	433200				pa̱t⁵⁵	sting (of wasps)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.30	2.4.2	Sting	0
7003	433203				ŋaːt³¹	sting (of wasps)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.33	2.4.2	Sting	0
11451	433199				jau³⁵	sting (of wasps)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.29	2.4.2	Sting	0
13665	433201				pɛ̱ʔ⁵⁵	sting (of wasps)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1793.31	2.4.2	Sting	0
3148	401934				tʃhum⁵¹	stingy		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1110.30	9.6.2.2	Negative Human Qualities	0
4138	401932				kɑʔ⁴si⁵⁵nɛ⁵⁵	stingy		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1110.27	9.6.2.2	Negative Human Qualities	0
5297	401936				pjak³¹	stingy		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1110.32	9.6.2.2	Negative Human Qualities	0
5767	401933				mun³¹	stingy		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1110.28	9.6.2.2	Negative Human Qualities	0
6872	401937				tʃhiːn⁵⁵	stingy		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1110.33	9.6.2.2	Negative Human Qualities	0
13211	401931				kɑp⁴se³nɑȵ³	stingy		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1110.26	9.6.2.2	Negative Human Qualities	0
13614	401935				pjak³¹	stingy		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1110.31	9.6.2.2	Negative Human Qualities	0
10697	400078				nɑ̃²²	stinking / smelly		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.27	7.1.4.5	Smell	0
10890	400079				nam⁵⁵	stinking / smelly		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.28	7.1.4.5	Smell	0
12256	400084				naːm³¹	stinking / smelly		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.33	7.1.4.5	Smell	0
12821	400080				nam⁵⁵	stinking / smelly		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.29	7.1.4.5	Smell	0
13007	400083				ʃɔt⁵⁵	stinking / smelly		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.32	7.1.4.5	Smell	0
13072	400077				nɑṁ²	stinking / smelly		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.26	7.1.4.5	Smell	0
13262	400081				nam⁵¹	stinking / smelly		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.30	7.1.4.5	Smell	0
13573	400082				nɛ̃³¹	stinking / smelly		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1070.31	7.1.4.5	Smell	0
2128	409862				nɔ̱n³⁵	stir / budge	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.32	6.2.2.1	Assorted action verbs	0
4349	409861				tɔ̱i³¹	stir / budge	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.31	6.2.2.1	Assorted action verbs	0
4682	409863				lɔ̱ʔ⁵⁵təː³¹	stir / budge	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.33	6.2.2.1	Assorted action verbs	0
5706	409858	5684			l̥ə³¹	stir / budge	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.28	6.2.2.1	Assorted action verbs	0
6180	409857				ɬoʔ⁴se²²	stir / budge	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.27	6.2.2.1	Assorted action verbs	0
6278	409856				hlup⁴se²	stir / budge	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.26	6.2.2.1	Assorted action verbs	0
11190	409860				lo̱ʔ⁵⁵tui⁵¹	stir / budge	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.30	6.2.2.1	Assorted action verbs	0
12139	409859	5684			l̥ɤ³¹	stir / budge	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1286.29	6.2.2.1	Assorted action verbs	0
5709	405412	5684			l̥ə⁵⁵	stir-fry		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.28	5.5	Cooking Implements	0
6185	405411	5684			ɬɔ²²	stir-fry		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.27	5.5	Cooking Implements	0
6281	405410	5684			hlɔ²	stir-fry		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.26	5.5	Cooking Implements	0
6562	405416	5684			la̱i⁵⁵	stir-fry		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1186.32	5.5	Cooking Implements	0
